match_id,period_1_score,period_2_score,period_3_score,period_4_score,period_5_score,period_1_play_score,period_2_play_score,period_3_play_score,period_4_play_score,period_5_play_score,current_display,start_date,current_play_score
12178576,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12178587,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12178671,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12178682,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12178732,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12178830,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12179726,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12179755,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12179803,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12179832,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12179833,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180306,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180307,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180433,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180434,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180436,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180437,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180438,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180464,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180465,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180472,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180478,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180499,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180500,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180516,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180518,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180530,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180540,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180546,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180549,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180552,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180559,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180564,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180583,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180584,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180585,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180590,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180595,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180603,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180604,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180611,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180630,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180659,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180680,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180681,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180704,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180705,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180710,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180745,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180746,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180755,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180774,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180776,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180777,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180779,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180798,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180803,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180882,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180883,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180898,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180899,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180919,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180940,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180968,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180969,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12180987,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181017,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181053,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181054,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181069,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181080,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181098,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181099,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181100,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181228,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181229,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181238,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181242,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181345,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181372,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181373,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181389,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181401,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181631,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181688,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181695,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181731,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181738,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181745,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181761,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181893,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181894,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12181925,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12182028,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12182455,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12182456,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12182523,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12182526,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12182527,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12182600,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12182601,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12182670,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12182766,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183587,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183663,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183684,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183723,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183733,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183759,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183762,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183763,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183769,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183770,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183771,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183841,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12183897,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184035,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184098,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184133,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184134,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184195,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184196,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184203,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184205,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184213,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184232,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184428,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184457,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184498,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184687,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184728,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184775,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184776,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184822,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184865,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184866,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184867,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184921,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184946,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12184954,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12185104,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12185124,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12156287,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12156346,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12157164,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12157165,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12157166,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12157174,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173699,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173701,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173702,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173704,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173705,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173707,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173708,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173713,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173714,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173948,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173952,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173953,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173954,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173955,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173956,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173958,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173959,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173960,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173962,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173991,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173993,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173994,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173996,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173999,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174000,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174002,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174003,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174249,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174250,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174253,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174255,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174257,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174258,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174260,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174261,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174391,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174394,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174395,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174396,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174406,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174408,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174410,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174412,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174415,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174416,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174434,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174435,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174436,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174437,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174438,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174439,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174441,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174444,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12189038,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12195295,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12195781,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12195785,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12195787,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12196799,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12197356,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12197358,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12197681,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12197710,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12197937,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12197942,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12197943,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12198115,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199611,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199623,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199626,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199676,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199716,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199717,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199787,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199818,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199821,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199823,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199937,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12199969,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12200027,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12200102,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12200135,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12200218,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12200224,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12200225,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12200251,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12200286,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12200595,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12200622,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12200656,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201259,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201260,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201279,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201307,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201308,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201395,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201399,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201400,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201722,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201738,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201760,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201761,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201764,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201825,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201870,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201871,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201878,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201886,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201895,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201902,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201922,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201935,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201937,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201942,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201943,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201991,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201992,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12201993,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202009,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202015,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202016,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202020,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202026,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202027,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202028,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202043,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202056,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202071,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202079,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202099,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202104,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202129,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202135,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202150,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202164,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202168,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202181,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202193,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202194,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202196,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202198,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202206,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202254,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202269,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202270,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202290,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202313,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202323,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202337,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202340,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202343,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202379,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202498,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202575,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202650,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202671,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202711,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202717,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202754,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12202800,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12203813,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12203927,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12204459,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12204495,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12204496,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12205083,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12205084,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12205085,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12205115,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12205135,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12205139,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12205140,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12205151,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12205152,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12205184,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
