match_id,full_name,height
12170645,"Oetzbach, Adrian",1.85
12170652,"Yersh, Kseniya",
12170672,"Taberner, Carlos",1.83
12170673,"Jorda Sanchis, David",1.98
12170674,"Yunchaokete, Bu",1.85
12170675,"Napolitano, Stefano",1.96
12170676,"Basilashvili, Nikoloz",1.85
12170677,"Barrere, Gregoire",1.83
12170678,"Harris, Lloyd",1.93
12170731,"Tatu, Sarah",
12170732,"Daubnerova, Nikola",
12170733,"Hietaranta, Laura",
12170736,"Ugrelidze, Nina",
12170737,"Quevedo, Kaitlin",
12170742,"Haavisto, Ella",
12170743,"Primorac, Iva",
12170745,"Tanasie, Lavinia",
12170746,"Giraldi Requena, Ana",
12170760,"Uzhylovsky, Vladimir",1.96
12170798,"Losciale, Valentina",
12170799,"Potenza, Luca",1.78
12170803,"Xu, Mingge",
12170804,"Milovanovic, Elena",
12170807,"Chiu, Britney",
12170812,"Cina, Federico",
12170813,"Bougouffa , Hanna",
12170815,"Laskevich, Evialina",
12170821,"Andaloro, Fabrizio",1.85
12170839,"Coman, Mihai Alexandru",
12170840,"Paukštytė, Patricija",
12170841,"Weintraub, Ben",
12170842,"Breckova, Nikola",
12170843,"Parentini Vallega Montebruno, Ginevra",
12170844,"Ionescu, Iulia Andreea",
12170845,"Wildgruber, Anja",
12170846,"Kan, Victoria",
12170850,"Lavino, Irene",
12170856,"Di Natale, Gian Matias",1.78
12170857,"Ciocanu, Aurel",1.91
12170863,"Frusina, Alexander",
12170864,"Turini, Viola",
12170868,"Sakellaridis, Dimitris",
12170869,"Cohen, Aaron",1.73
12170873,"Peliwo, Filip",1.8
12170875,"Masic, Mila",
12170876,"Vales, Amit",
12170877,"Viviani, Maria Vittoria",
12170878,"Kližan, Martin",1.91
12170879,"Matoula, Martha",
12170919,"Cervino Ruiz, Celia",
12170945,"Chekanskaya, Anna",
12170946,"Battesti, Alice",
12170947,"Stevic, Helena",
12170948,"Ganz, Fiona",
12170949,"Marinkovic, Bojana",
12170950,"De Koning, Rikke",
12170951,"Tubello, Alice",
12170952,"LEW Yan Foon, Astrid",
12170992,"Hodzic, Mina",
12171044,"Bartůňková, Nikola",
12171045,"Naef, Celine",
12171046,"Chong, Eudice Wong",
12171047,"Von Deichmann, Kathinka",1.76
12171048,"Miyazaki, Yuriko Lily",
12171049,"Salkova, Dominika",
12171050,"Kudermetova, Polina",
12171054,"Gibson, Talia",
12171067,"Marques, Diogo",
12171072,"Garcia, Miguel",1.83
12171122,"Kukushkin, Mikhail",1.83
12171150,"Ribero, Franco",1.88
12171158,"Del Pino, Mateo",1.73
12171160,"Roncadelli, Franco",1.85
12171161,"Tenti, Fermin",1.81
12171167,"De La Fuente, Santiago",1.75
12171168,"Aboian, Leonardo",1.75
12171477,"Beauge, Maxence",1.83
12171478,"Poljak, David",1.88
12171479,"Kachmazov, Alibek",1.85
12171480,"Kivattsev, Kirill",1.93
12171481,"Glinka, Daniil",1.88
12171484,"Massard, Loann",
12171487,"Janvier, Maxime",1.96
12171488,"de Schepper, Kenny",2.03
12171556,"Rodríguez, Juliana",
12171557,"Poling, Lilian",
12171558,"Kononova, Maria",
12171560,"Labraña, Fernanda",
12171561,"Herrero Linana, Alicia",
12171562,"Da Cruz Mendonça, Sofia",
12171563,"Costa, Cecilia",
12171564,"Santos, Ana Filipa",
12171565,"Krywoj, Melany Solange",
12171566,"Bayerlová, Michaela",
12171567,"Daniel, Jaeda",
12171569,"Ueno Dalmonico, Paola",
12171598,"Cury Bueres, Matheus",
12171599,"Folliot, Quentin",1.8
12171600,"Ratti, Lucio",1.83
12171603,"Tosetto, Rafael",
12171604,"Rodrigues, Laelson",
12171605,"Gimenez, Igor",1.8
12171607,"Torres, Benjamin",1.75
12171634,"Grenier, Hugo",1.96
12171635,"Goffin, David",1.8
12171636,"Nagal, Sumit",1.78
12171637,"Walton, Adam",1.83
12171638,"Bergs, Zizou",1.85
12171639,"Kopriva, Vit",1.78
12171667,"Brumm, Jacob",1.8
12171668,"Hardt, Nick",1.83
12171669,"Martin, Dan",1.75
12171670,"Langmo, Christian",1.91
12171671,"Campana Lee, Gerard",1.8
12171672,"Hilderbrand, Trey",1.96
12171673,"Vidal, Leticia Garcia",
12171691,"Smiej, Yassine",
12171692,"Rajesh, Neel",
12171693,"Weststrate, Lodewijk",
12171694,"Summers, Matthew",1.8
12171695,"Ponwith, Nathan",1.88
12171696,"Strode, Elijah",
12171697,"Sell, Karue",1.83
12171698,"Jones, Miles",
12171699,"Quinn, Ethan",1.91
12171701,"Hudd, Emile",1.93
12171706,"Nefve, Axel",1.93
12171728,"Martin, Toby",1.88
12171729,"Nava, Emilio",1.85
12171730,"Klein, Lukas",1.93
12171731,"Vavassori, Andrea",1.91
12171732,"Atmane, Terence",1.93
12171777,"Schwartzman, Diego",1.7
12171922,"Rosenkranz, Mats",1.93
12171923,"Malige, Mae",
12171926,"Pampanin, Pietro",1.83
12171931,"Chidekh, Clement",1.8
12171933,"Gautier, Alexis",1.98
12171937,"Sun, Fajing",1.78
12171939,"Elicha Navas, Gabriel",
12171941,"Steiner, Maik",1.85
12171942,"Kudriashov, Igor",
12171943,"Vandermeersch, Cyril",1.8
12171944,"Bittoun Kouzmine, Constantin",1.78
12171945,"De Jonge, Daniel",
12171949,"Valsecchi, Paul",1.88
12171969,"Hindova, Denisa",
12171970,"Siskova, Anna",
12171975,"Atay, Selina",
12171977,"Jaskova, Anika",
12171982,"Dinu, Cristina",
12171983,"Ovcharenko, Ekaterina",
12171984,"Cadenasso, Gianluca",1.78
12171989,"Simunyu, Celine",
12171990,"Soriano Barrera, Adria",1.91
12171993,"Habib, Hady",1.88
12171996,"Aikawa, Mayuka",
12171998,"Mettraux, Marie",
12171999,"Demidova, Diana",
12172000,"Zolotareva, Anastasia",
12172001,"Babos, Tímea",1.79
12172002,"Bolkvadze, Mariam",
12172003,"Hrunčákova, Viktória",1.8
12172004,"Erjavec, Veronika",
12172005,"Rogers, Anna Sinclair",
12172006,"Liang, En-Shuo",
12172008,"Kyratzis, Sergis",
12172009,"Sakatsume, Himeno",
12172010,"Ponchet, Jessika",
12172011,"Efstathiou, Menelaos",1.83
12172147,"Kokkinis, Tahlia",
12172152,"Barry, Monique",
12172155,"Smith, Tina Nadine",
12172207,"Chikaraishi, Yui",
12172212,"Goodger, Joshua",
12172213,"Yoshioka, Kisa",
12172218,"Kobori, Momoko",
12172221,"Manasse, Maegan",
12172224,"Arakawa, Haruna",
12172227,"Morvayova, Viktoria",
12172233,"Nishimura, Kayo",
12172305,"Gaal, Corey",1.88
12172307,"Rai, Ajeet",1.88
12172308,"Delaney, Jake",1.88
12172309,"Ellis, Blake",1.91
12172311,"Bautista Agut, Roberto",1.83
12172402,"Tauson, Clara",1.82
12172410,"Townsend, Taylor",1.7
12172412,"Schmiedlova, Anna-Karolina",1.76
12172413,"Krunić, Aleksandra",1.63
12172414,"Fruhvirtova, Brenda",
12172544,"Heide, Gustavo",1.88
12172546,"Zanellato, Nicolas",1.78
12172549,"Bueno, Gonzalo",1.73
12172553,"Weis, Alexander",1.88
12172555,"Rodriguez, Lorenzo Joaquin",1.93
12172646,"Watt, James",2.06
12172648,"Saville, Luke",1.88
12172650,"Volonski, Nikita",1.8
12172651,"Ferguson, Chase",
12172652,"Marinkov, Pavle",1.88
12172734,"Yang, Jimmy",1.88
12172735,"Lee, Jea Moon",
12172736,"Shiraishi, Hikaru",1.68
12172737,"Huang, Tsung-Hao",1.73
12172741,"Arnaboldi, Federico",1.85
12172743,"Pavlovic, Luka",
12172745,"Madarasz, Gergely",1.8
12172746,"Mikrut, Luka",1.88
12172747,"Sureshkumar, Manish",1.8
12172749,"Hans, Kabir",
12172751,"Sinha, Nitin Kumar",1.78
12172752,"Leong, Mitsuki Wei Kang",1.75
12172756,"Toma, Maria",
12172758,"Steur, Joelle Lilly Sophie",
12172759,"Zeballos, Noelia",
12172764,"Gavrielides, Liam",1.88
12172767,"Metreveli, Aleksandre",1.83
12172770,"Lane, Lewie",1.83
12172771,"Pfeifer, Lara",
12172775,"Paszek, Tamira",1.65
12172780,"Gima, Sebastian",1.83
12172790,"Gram, Olivia",
12172792,"Hoedt, Merel",
12172798,"Oliver Sanchez, Maria",
12172802,"Di Girolami, Tilwith",
12172806,"Schmidt, Antonia",
12172810,"Bradshaw, Jacob",1.88
12172811,"Gennaro, Camilla",
12172814,"Andre, Seydina",
12172823,"Squarcialupi, Gaia",
12172830,"Lopez Morillo, Imanol",1.83
12172831,"Marti Pujolras, Alex",1.85
12172832,"Pontjodikromo, Sidane",1.78
12172833,"Chazal, Maxime",1.75
12172834,"Alcala Gurri, Max",1.78
12172836,"Diez, Steven",1.75
12172847,"Parnaby, Alana",
12172850,"Da Silva Fick, Gabriella",
12172851,"Thompson, Belle",
12172852,"Krish, Milan",
12173290,"Yamanaka, Taiyo",1.7
12173291,"Masabayashi, Tomohiro",1.7
12173292,"Chung, Yunseong",1.78
12173294,"Kumasaka, Takuya",1.75
12173295,"Sakellaridis, Stefanos",1.96
12173296,"Nishiwaki, Kazuki",1.78
12173297,"Ho, Ray",1.88
12173404,"Misasi, Giannicola",
12173757,"Gabric, Anna",
12173758,"Kumru, Ada",
12173759,"Ševčíková, Linda",
12173760,"Kargina, Valerija Maija",
12173761,"Vasilescu, Arina Gabriela",
12173762,"Marusinova, Martina",
12173764,"Daems, Josy",
12174060,"Dev, S D Prajwal",1.75
12174063,"Jang, Yunseok",1.8
12174064,"Duhan, Chirag",
12174065,"Ly, Hoang Nam",1.75
12174066,"Vishwakarma, Siddharth",1.91
12174067,"Ramanathan, Ramkumar",1.88
12174135,"Sperle, John",
12174136,"Carboni, Lorenzo",1.68
12174138,"Ferrari, Francesco",1.8
12174140,"Engel, Justin",
12174141,"Szajrych, Jasza",
12174222,"Hertel, Anna",
12174223,"Koller, Arabella",
12174227,"Rushiti, Arlinda",
12174228,"Buchwald, Helena",
12174230,"Golas, Olga",
12174267,"Karamoko, Naima",
12174268,"Simion, Oana Georgeta",
12174269,"Tatu, Sarah",
12174271,"Arias Manjón, Paula",
12174272,"D'Agostino, Stefano",
12174273,"Salden, Lara",
12174274,"Thurner, Noah",
12174275,"Maksimovic, Marko",
12174276,"Vatteroni, Lorenzo",
12174278,"Kaukovalta, Patrick",1.93
12174279,"Obradovic, Dusan",
12174281,"Kupcic, Jan",
12174317,"Krumich, Martin",1.88
12174319,"Gutierrez, Oscar Jose",1.7
12174320,"Pedrico Kravtsov, Albert",
12174321,"Clarke, Jay",1.83
12174322,"Fernandez Flores, Diego",1.85
12174356,"Mcdonald, Ella",
12174357,"Stoilkovska, Magdalena",
12174358,"Lazarenko, Kateryna",
12174359,"Helgo, Malene",
12174361,"Zvonaru, Ioana",
12174364,"Van Poppel, Emma",
12174365,"Popa Teiusanu, Vanessa Ioana Georgiana",
12174367,"Kuczer, Daria",
12174368,"Bojica, Stefania",
12174369,"Belgraver, Julie",
12174382,"Siedliska, Natalia",
12174383,"Zuchanska, Aleksandra Julia",
12174384,"Mair, Laura",
12174385,"Slavíková, Emma",
12174386,"Nguyen Tan, Lucie",
12174390,"Auer, Stefanie",
12174480,"Ianin, Nikita",
12174481,"Ivanov, Saveliy",
12174482,"Gengel, Marek",1.85
12174486,"Lorusso, Lorenzo",1.88
12174488,"Dzhavakian, Yurii",
12174489,"Khamis, Yusuf",
12174490,"Kirci, Koray",1.85
12174491,"Little, Daniel",1.88
12174492,"Ursu, Vadym",1.8
12174493,"Pieczkowski, Olaf",1.83
12174494,"Binda, Alexandr",1.75
12174506,"Ionescu, Iulia Andreea",
12174578,"Matsuda, Ryuki",1.57
12174580,"Heinonen, Adam",1.88
12174583,"Shimanov, Ofek",
12174633,"Fernandes, Rodrigo",
12174635,"Caruso, Salvatore",1.85
12174636,"Gentzsch, Tom",1.88
12174637,"Fernandez Canovas, Andres",
12174639,"Echeverria, John",1.8
12174764,"Lukas, Tena",
12174765,"Papamichail, Despina",1.78
12174766,"Soboleva, Anastasiya Konstantinovna",
12174767,"Sauvant, Chantal",
12174768,"Scilipoti, Sebastianna",
12174769,"Noha Akugue, Noma",1.7
12174770,"Ruggeri, Jennifer",
12175247,"Rodríguez, Juliana",
12175248,"Ueno Dalmonico, Paola",
12175249,"Gerald Gonzalez, Jimar Geraldine",
12175250,"Bossi, Camilla",
12175251,"Herrero Linana, Alicia",
12176556,"Osterreicher, Mavie",
12156093,"Burruchaga, Roman Andres",1.83
12156096,"Mager, Gianluca",1.88
12156098,"Escurra Isnardi, Hernando Jose",1.83
12156108,"Luz, Orlando",1.8
12156216,"Dellien Velasco, Murkel Alejandro",1.93
12156217,"Pacheco Méndez, Rodrigo",1.88
12156219,"Popko, Dmitry",1.91
12156220,"Pichler, David",1.78
12156221,"Campana Lee, Gerard",1.8
12156227,"Kozlov, Stefan",1.83
12156232,"Hardt, Nick",1.83
12156235,"Mena, Facundo",1.83
12156239,"Gasquet, Richard",1.83
12156251,"Bourgue, Mathias",1.88
12156253,"Pellegrino, Andrea",1.85
12156255,"Blanchet, Ugo",1.75
12156256,"Gakhov, Ivan",1.91
12156260,"Barrere, Gregoire",1.83
12156268,"Neumayer, Lukas",1.83
12156273,"Prižmić, Dino",1.88
12156276,"Serdarušić, Nino",1.91
12156278,"Giannessi, Alessandro",1.85
12156279,"Dodig, Matej",
12156280,"Kopp, Sandro",1.85
12156281,"Dalla Valle, Enrico",1.96
12156282,"Kovalik, Jozef",1.83
12166873,"Draxl, Liam",1.85
12166875,"Sekulic, Philip",1.91
12166876,"Oliveira, Gonçalo",1.85
12166877,"Reis da Silva, João Lucas",1.78
12166878,Vallejo Daniel,1.83
12166879,"Sakamoto, Pedro",1.78
12166883,"Prado Angelo, Juan Carlos",1.85
12166932,"Wessels, Louis",1.98
12166933,"Popko, Dmitry",1.91
12166935,Alex Hernández,1.75
12166949,"Misolic, Filip",1.8
12166952,"Martineau, Matteo",1.83
12166958,"Gakhov, Ivan",1.91
12166965,"Moro Canas, Alejandro",1.83
12169395,"Giorgi, Camila",1.68
12169396,"Fruhvirtova, Linda",1.72
12169397,"Plíšková, Karolína",1.86
12169398,"Zhu, Lin",1.73
12169399,"Rus, Arantxa",1.8
12169400,"Osaka, Naomi",1.8
12169401,"Kerber, Angelique",1.73
12169402,"Andreeva, Erika",
12169403,"Yuan, Yue",1.78
12169404,"Zhang, Shuai",1.77
12169405,"Raducanu, Emma",1.75
12169406,"Baptiste, Hailey",
12169407,"Williams, Venus",1.85
12169408,"Siniakova, Katerina",1.74
12169409,"Wang, Yafan",1.7
12169410,"Parry, Diane",1.7
12169411,"Putintseva, Yulia",1.63
12169412,"Linette, Magda",1.71
12169413,"Wozniacki, Caroline",1.77
12169414,"Badosa, Paula",1.8
12170549,"Furness, Evan",1.73
12170550,"Dalla Valle, Enrico",1.96
12170551,"Kopp, Sandro",1.85
12170620,"Ciric Bagaric, Lucija",
12170631,"Mladenovic, Kristina",1.84
12170632,"Vandewinkel, Hanne",1.78
12170634,"Pavlou , Dimitra",
12170672,"Taberner, Carlos",1.83
12170673,"Jorda Sanchis, David",1.98
12170674,"Yunchaokete, Bu",1.85
12170675,"Napolitano, Stefano",1.96
12170676,"Basilashvili, Nikoloz",1.85
12170677,"Barrere, Gregoire",1.83
12170733,"Hietaranta, Laura",
12170807,"Chiu, Britney",
12170840,"Paukštytė, Patricija",
12170846,"Kan, Victoria",
12170863,"Frusina, Alexander",
12170945,"Chekanskaya, Anna",
12170948,"Ganz, Fiona",
12170950,"De Koning, Rikke",
12170951,"Tubello, Alice",
12171044,"Bartůňková, Nikola",
12171047,"Von Deichmann, Kathinka",1.76
12171067,"Marques, Diogo",
12171150,"Ribero, Franco",1.88
12171158,"Del Pino, Mateo",1.73
12171160,"Roncadelli, Franco",1.85
12171161,"Tenti, Fermin",1.81
12171167,"De La Fuente, Santiago",1.75
12171168,"Aboian, Leonardo",1.75
12171479,"Kachmazov, Alibek",1.85
12171484,"Massard, Loann",
12171487,"Janvier, Maxime",1.96
12171488,"de Schepper, Kenny",2.03
12171556,"Rodríguez, Juliana",
12171557,"Poling, Lilian",
12171558,"Kononova, Maria",
12171560,"Labraña, Fernanda",
12171561,"Herrero Linana, Alicia",
12171562,"Da Cruz Mendonça, Sofia",
12171563,"Costa, Cecilia",
12171564,"Santos, Ana Filipa",
12171565,"Krywoj, Melany Solange",
12171566,"Bayerlová, Michaela",
12171567,"Daniel, Jaeda",
12171569,"Ueno Dalmonico, Paola",
12171598,"Cury Bueres, Matheus",
12171599,"Folliot, Quentin",1.8
12171600,"Ratti, Lucio",1.83
12171603,"Tosetto, Rafael",
12171604,"Rodrigues, Laelson",
12171605,"Gimenez, Igor",1.8
12171607,"Torres, Benjamin",1.75
12171634,"Grenier, Hugo",1.96
12171635,"Goffin, David",1.8
12171636,"Nagal, Sumit",1.78
12171637,"Walton, Adam",1.83
12171638,"Bergs, Zizou",1.85
12171639,"Kopriva, Vit",1.78
12171667,"Brumm, Jacob",1.8
12171668,"Hardt, Nick",1.83
12171669,"Martin, Dan",1.75
12171670,"Langmo, Christian",1.91
12171671,"Campana Lee, Gerard",1.8
12171672,"Hilderbrand, Trey",1.96
12171673,"Vidal, Leticia Garcia",
12171691,"Smiej, Yassine",
12171692,"Rajesh, Neel",
12171693,"Weststrate, Lodewijk",
12171694,"Summers, Matthew",1.8
12171695,"Ponwith, Nathan",1.88
12171696,"Strode, Elijah",
12171697,"Sell, Karue",1.83
12171698,"Jones, Miles",
12171699,"Quinn, Ethan",1.91
12171701,"Hudd, Emile",1.93
12171706,"Nefve, Axel",1.93
12171728,"Martin, Toby",1.88
12171729,"Nava, Emilio",1.85
12171730,"Klein, Lukas",1.93
12171731,"Vavassori, Andrea",1.91
12171732,"Atmane, Terence",1.93
12171749,"Van Assche, Luca",1.78
12171750,"Shang, Juncheng",1.8
12171751,"Daniel, Taro",1.91
12171752,"Borges, Nuno",1.85
12171753,"Van De Zandschulp, Botic",1.91
12171754,"Koepfer, Dominik",1.8
12171755,"Fucsovics, Marton",1.88
12171756,"Blanch, Darwin",
12171757,"Berrettini, Matteo",1.96
12171758,"Arnaldi, Matteo",1.85
12171759,"Shapovalov, Denis",1.85
12171760,"Zhang, Zhizhen",1.93
12171777,"Schwartzman, Diego",1.7
12171920,"Dutra da Silva, Daniel",1.73
12171922,"Rosenkranz, Mats",1.93
12171923,"Malige, Mae",
12171924,"Vylegzhanin, Nikolay",1.78
12171925,"Hoang, Antoine",1.83
12171926,"Pampanin, Pietro",1.83
12171927,"Osorio, Juan Sebastian",1.88
12171930,"Garcian, Axel",1.78
12171931,"Chidekh, Clement",1.8
12171933,"Gautier, Alexis",1.98
12171937,"Sun, Fajing",1.78
12171939,"Elicha Navas, Gabriel",
12171941,"Steiner, Maik",1.85
12171942,"Kudriashov, Igor",
12171943,"Vandermeersch, Cyril",1.8
12171944,"Bittoun Kouzmine, Constantin",1.78
12171945,"De Jonge, Daniel",
12171948,"Adams, Harrison",1.83
12171949,"Valsecchi, Paul",1.88
12171950,"Tumasonis, Gabriel Pascotto",1.75
12171955,"Bogo, Enrique",1.85
12171963,"Hess, Sean",1.78
12171969,"Hindova, Denisa",
12171970,"Siskova, Anna",
12171975,"Atay, Selina",
12171977,"Jaskova, Anika",
12171982,"Dinu, Cristina",
12171983,"Ovcharenko, Ekaterina",
12171984,"Cadenasso, Gianluca",1.78
12171986,"Faria, Jaime",1.88
12171988,"Lukas, Tena",
12171989,"Simunyu, Celine",
12171990,"Soriano Barrera, Adria",1.91
12171991,"Takahashi, Yusuke",1.7
12171992,"Fanselow, Sebastian",
12171993,"Habib, Hady",1.88
12171994,"Vale, Duarte",1.83
12171996,"Aikawa, Mayuka",
12171998,"Mettraux, Marie",
12171999,"Demidova, Diana",
12172000,"Zolotareva, Anastasia",
12172001,"Babos, Tímea",1.79
12172002,"Bolkvadze, Mariam",
12172003,"Hrunčákova, Viktória",1.8
12172004,"Erjavec, Veronika",
12172005,"Rogers, Anna Sinclair",
12172006,"Liang, En-Shuo",
12172008,"Kyratzis, Sergis",
12172009,"Sakatsume, Himeno",
12172010,"Ponchet, Jessika",
12172011,"Efstathiou, Menelaos",1.83
12172147,"Kokkinis, Tahlia",
12172152,"Barry, Monique",
12172155,"Smith, Tina Nadine",
12172207,"Chikaraishi, Yui",
12172212,"Goodger, Joshua",
12172213,"Yoshioka, Kisa",
12172218,"Kobori, Momoko",
12172221,"Manasse, Maegan",
12172224,"Arakawa, Haruna",
12172227,"Morvayova, Viktoria",
12172233,"Nishimura, Kayo",
12172305,"Gaal, Corey",1.88
12172307,"Rai, Ajeet",1.88
12172308,"Delaney, Jake",1.88
12172309,"Ellis, Blake",1.91
12172311,"Bautista Agut, Roberto",1.83
12172402,"Tauson, Clara",1.82
12172403,"Timofeeva, Maria",1.67
12172404,"Kenin, Sofia",1.7
12172405,"Trevisan, Martina",1.6
12172406,"Arango, Emiliana",
12172407,"Krueger, Ashlyn",1.85
12172408,"Korpatsch, Tamara",1.7
12172409,"Martic, Petra",1.81
12172410,"Townsend, Taylor",1.7
12172411,"Collins, Danielle",1.78
12172412,"Schmiedlova, Anna-Karolina",1.76
12172413,"Krunić, Aleksandra",1.63
12172414,"Fruhvirtova, Brenda",
12172544,"Heide, Gustavo",1.88
12172546,"Zanellato, Nicolas",1.78
12172549,"Bueno, Gonzalo",1.73
12172553,"Weis, Alexander",1.88
12172555,"Rodriguez, Lorenzo Joaquin",1.93
12172586,"Hanzlik, Cash",1.85
12172587,"Kirchheimer, Strong",1.85
12172588,"Artnak, Bor",1.93
12172589,"Ilagan, Andre",1.73
12172646,"Watt, James",2.06
12172648,"Saville, Luke",1.88
12172650,"Volonski, Nikita",1.8
12172651,"Ferguson, Chase",
12172652,"Marinkov, Pavle",1.88
12172734,"Yang, Jimmy",1.88
12172735,"Lee, Jea Moon",
12172736,"Shiraishi, Hikaru",1.68
12172737,"Huang, Tsung-Hao",1.73
12172741,"Arnaboldi, Federico",1.85
12172743,"Pavlovic, Luka",
12172745,"Madarasz, Gergely",1.8
12172746,"Mikrut, Luka",1.88
12172747,"Sureshkumar, Manish",1.8
12172749,"Hans, Kabir",
12172751,"Sinha, Nitin Kumar",1.78
12172752,"Leong, Mitsuki Wei Kang",1.75
12172756,"Toma, Maria",
12172758,"Steur, Joelle Lilly Sophie",
12172759,"Zeballos, Noelia",
12172761,"Bonardi, Berta",
12172763,"Seibold, Emily",
12172764,"Gavrielides, Liam",1.88
12172766,"Alves, Carolina",1.7
12172767,"Metreveli, Aleksandre",1.83
12172768,"Girelli, Chiara",
12172769,"Sonobe, Wakana",
12172770,"Lane, Lewie",1.83
12172771,"Pfeifer, Lara",
12172775,"Paszek, Tamira",1.65
12172776,"Klok, Denys",1.8
12172777,"Miceli, Marco",
12172780,"Gima, Sebastian",1.83
12172790,"Gram, Olivia",
12172792,"Hoedt, Merel",
12172798,"Oliver Sanchez, Maria",
12172802,"Di Girolami, Tilwith",
12172806,"Schmidt, Antonia",
12172807,"Thanos, Aristotelis",
12172810,"Bradshaw, Jacob",1.88
12172811,"Gennaro, Camilla",
12172814,"Andre, Seydina",
12172818,"Butvilas, Edas",1.91
12172820,"Van Emburgh, Jake",1.91
12172823,"Squarcialupi, Gaia",
12172830,"Lopez Morillo, Imanol",1.83
12172831,"Marti Pujolras, Alex",1.85
12172832,"Pontjodikromo, Sidane",1.78
12172833,"Chazal, Maxime",1.75
12172834,"Alcala Gurri, Max",1.78
12172836,"Diez, Steven",1.75
12172837,"Clarke, Jay",1.83
12172844,"Parnaby, Alana",
12172845,"Jones, Emerson",
12172846,"Ito, Aoi",
12172847,"Parnaby, Alana",
12172850,"Da Silva Fick, Gabriella",
12172851,"Thompson, Belle",
12172852,"Krish, Milan",
12172889,"Kim, Dabin",
12172905,"Vishwakarma, Siddharth",1.91
12172977,"Lee, Duckhee",1.75
12172984,"Sakellaridis, Stefanos",1.96
12173290,"Yamanaka, Taiyo",1.7
12173291,"Masabayashi, Tomohiro",1.7
12173292,"Chung, Yunseong",1.78
12173294,"Kumasaka, Takuya",1.75
12173295,"Sakellaridis, Stefanos",1.96
12173296,"Nishiwaki, Kazuki",1.78
12173297,"Ho, Ray",1.88
12173404,"Misasi, Giannicola",
12173757,"Gabric, Anna",
12173758,"Kumru, Ada",
12173759,"Ševčíková, Linda",
12173760,"Kargina, Valerija Maija",
12173761,"Vasilescu, Arina Gabriela",
12173762,"Marusinova, Martina",
12173764,"Daems, Josy",
12173964,"Miyazaki, Yuriko Lily",
12174060,"Dev, S D Prajwal",1.75
12174063,"Jang, Yunseok",1.8
12174064,"Duhan, Chirag",
12174065,"Ly, Hoang Nam",1.75
12174066,"Vishwakarma, Siddharth",1.91
12174067,"Ramanathan, Ramkumar",1.88
12174130,"Glinka, Daniil",1.88
12174135,"Sperle, John",
12174136,"Carboni, Lorenzo",1.68
12174137,"Michalik, Radovan",
12174138,"Ferrari, Francesco",1.8
12174139,"Chirita, Ioan Alexandru",
12174140,"Engel, Justin",
12174141,"Szajrych, Jasza",
12174142,"Schiessl, Joao Eduardo",1.8
12174151,"Leykina, Polina",
12174173,"Soboleva, Anastasiya Konstantinovna",
12174207,"Sanchez Quilez, Alejo",
12174222,"Hertel, Anna",
12174223,"Koller, Arabella",
12174227,"Rushiti, Arlinda",
12174228,"Buchwald, Helena",
12174229,"Nguyen Tan, Lucie",
12174230,"Golas, Olga",
12174232,"Obradovic, Dusan",
12174233,"Marmousez, Lilian",1.8
12174234,"Nijboer, Ryan",1.8
12174235,"Primorac, Iva",
12174267,"Karamoko, Naima",
12174268,"Simion, Oana Georgeta",
12174269,"Tatu, Sarah",
12174270,"Cortez Llorca, Lucia",
12174271,"Arias Manjón, Paula",
12174272,"D'Agostino, Stefano",
12174273,"Salden, Lara",
12174274,"Thurner, Noah",
12174275,"Maksimovic, Marko",
12174276,"Vatteroni, Lorenzo",
12174278,"Kaukovalta, Patrick",1.93
12174279,"Obradovic, Dusan",
12174281,"Kupcic, Jan",
12174317,"Krumich, Martin",1.88
12174318,"Jones, Maximus",1.85
12174319,"Gutierrez, Oscar Jose",1.7
12174320,"Pedrico Kravtsov, Albert",
12174321,"Clarke, Jay",1.83
12174322,"Fernandez Flores, Diego",1.85
12174323,"Shimanov, Ofek",
12174343,"LEW Yan Foon, Astrid",
12174345,"Potenza, Luca",1.78
12174355,"Bejenaru, Karola Patricia",
12174356,"Mcdonald, Ella",
12174357,"Stoilkovska, Magdalena",
12174358,"Lazarenko, Kateryna",
12174359,"Helgo, Malene",
12174361,"Zvonaru, Ioana",
12174362,"Cilekova, Laura",
12174363,"Neilson Gatenby, Talia",
12174364,"Van Poppel, Emma",
12174365,"Popa Teiusanu, Vanessa Ioana Georgiana",
12174367,"Kuczer, Daria",
12174368,"Bojica, Stefania",
12174369,"Belgraver, Julie",
12174382,"Siedliska, Natalia",
12174383,"Zuchanska, Aleksandra Julia",
12174384,"Mair, Laura",
12174385,"Slavíková, Emma",
12174386,"Nguyen Tan, Lucie",
12174387,"Janvier, Maxime",1.96
12174390,"Auer, Stefanie",
12174447,"Zvonareva, Vera",1.72
12174449,"Kan, Victoria",
12174477,"Salkova, Dominika",
12174480,"Ianin, Nikita",
12174481,"Ivanov, Saveliy",
12174482,"Gengel, Marek",1.85
12174486,"Lorusso, Lorenzo",1.88
12174488,"Dzhavakian, Yurii",
12174489,"Khamis, Yusuf",
12174490,"Kirci, Koray",1.85
12174491,"Little, Daniel",1.88
12174492,"Ursu, Vadym",1.8
12174493,"Pieczkowski, Olaf",1.83
12174494,"Binda, Alexandr",1.75
12174506,"Ionescu, Iulia Andreea",
12174551,"Chiesa, Enola",
12174568,"Lemstra, Kai",1.88
12174578,"Matsuda, Ryuki",1.57
